Topic Modeling Id - New Index,Item ID,Title/Description,Idioma
364,ITEM-187296,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
365,ITEM-187299,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
366,ITEM-187300,"['spanish', '-', 'caribbean', 'live', 'onlin', 'group', 'class', '-', 'languag', 'cultur', 'program']",Ingles
367,ITEM-187302,"['video', 'expert', 'behavior', 'econom', 'product', 'video', 'interview', 'expert', 'behavior', 'econom']",Ingles
368,ITEM-187304,"['taller', 'de', 'media', 'train', 'taller', 'de', 'media', 'train']",Ingles
369,ITEM-187309,"['learn', 'exchang', 'conting', 'credit', 'facil', 'implement', 'exchang', 'oper', 'staff', 'countri', 'offic', 'ecuador', 'oper', 'analyst', 'four', 'countri', 'offic', 'caribbean.', 'one', 'hand', 'ecuador', 'exampl', 'success', 'implement', 'conting', 'loan', 'meet', 'program', 'trigger', '–', 'disburs', 'request', 'within', 'day', 'follow', 'disaster;', 'implement', 'emerg', 'activ', 'within', 'day', 'disaster;', 'submiss', 'report', 'financi', 'spend', 'progress', 'made', 'one', 'year', 'follow', 'disaster.on', 'hand', 'bahama', 'barbado', 'jamaica', 'surinam', 'countri', 'afflict', 'regular', 'natur', 'disast', 'idb', 'want', 'posit', 'respond', 'effect', ""governments'erquest"", 'assistance.', 'end', 'learn', 'exchang', 'offer', 'excel', 'opportun', 'learn', '(i)', 'oper', 'prepar', 'made', 'prior', 'trigger', 'stage', 'program;', '(ii)', 'plan', 'made', 'execut', 'govern', 'ecuador', 'ministri', 'financ', 'ecuador', 'disast', 'manag', 'agency;', 'requir', 'ministries;', '(iii)', 'challeng', 'face', 'ministri', 'nation', 'agenc', 'involv', 'way', 'challeng', 'managed;', '(iv)', 'visit', 'rebuilt', 'site', 'better', 'understand', 'select', 'emerg', 'activ', '(v)', 'applic', 'learn', 'communic', 'strategi', 'use', 'implement', 'ccf..']",Ingles
370,ITEM-187312,"['curso', 'pcr', 'pcr']",Español
371,ITEM-187314,"['behavior', 'econom', 'tailor-mad', 'workshop', 'design', 'key', 'oper', 'specialist', 'vpc', 'aim', 'help', 'particip', 'familiar', 'field', 'behavior', 'econom', 'use', 'idb', 'projects.th', 'workshop', 'cover', 'modules:.', 'introduct', 'behavior', 'economics:', 'basics?.', 'appli', 'behavior', 'economics:', 'exampl', 'theme?.', 'behavior', 'econom', 'bank:', 'bank', 'done?.', 'work', 'behavior', 'economics:', 'make', 'work', 'us?']",Ingles
372,ITEM-187318,"['digit', 'inclus', 'indigen', 'peoples:', 'import', 'consider', 'develop', 'implement', 'e', 'attempt', 'bridg', 'digit', 'divid', 'leverag', 'new', 'technolog', 'diminish', 'dispar', 'indigen', 'peopl', 'face', 'take', 'account', 'specif', 'consider', 'increas', 'effectiveness.', 'various', 'exampl', 'ictd', 'indigen', 'peopl', 'workshop', 'address', 'issu', 'process', 'method', 'tool', 'critic', 'strengthen', 'effect', 'develop', 'deploy', 'evalu', 'program', 'indigen', 'peopl', 'rural', 'remot', 'areas.']",Ingles
373,ITEM-187327,"['innov', 'prison', 'rehabilit', 'cut', 'edg', 'ic', '|', 'innov', 'priison', 'rehabilit']",Ingles
374,ITEM-187330,"['ethic', 'refresh', 'ethic', 'refresh']",Ingles
375,ITEM-187334,"['level', 'course:', 'global', 'capit', 'market', '-', 'along', 'capit', 'stack', 'intend', 'outcom', '-day', 'workshop', 'span', 'array', 'differ', 'financ', 'relat', 'topic', 'elev', 'level', 'financi', 'knowledg', 'orp', 'team', 'members.', 'enhanc', 'financi', 'knowledg', 'abl', 'confid', 'convers', 'financ', 'partner', 'easili', 'gain', 'trust', 'credibl', 'requir', 'develop', 'strengthen', 'allianc', 'partnership', 'certain', 'parti', 'specif', 'within', 'financ', 'community.']",Ingles
376,ITEM-187335,"['deloitt', 'blockchain', 'train', 'mif', 'blockchain', 'train', 'mif', 'deloitt']",Ingles
377,ITEM-187336,"['global', 'practic', 'analysi', 'survey', 'result', 'workshop', 'particip', 'learn', 'relev', 'task', 'skill', 'critic', 'knowledg', 'indetifi', 'rank', 'financi', 'risk', 'manag', 'worldwide.']",Ingles
378,ITEM-187337,"['oper', 'risk', 'manag', '-', 'multilater', 'focal', 'point', 'add', 'descript']",Ingles
379,ITEM-187339,"['design', 'us', 'mif', 'develop', 'plan', 'achiev', 'exponenti', 'impact', 'ensur', 'come', 'year', 'excit', 'posit', 'history.']",Ingles
380,ITEM-187340,"['workshop', 'digit', 'synergi', '|', 'ifd', '&', 'scl', 'workshop', 'aim', 'creat', 'collabor', 'among', 'ifd', 'scl', 'divis', 'find', 'common', 'area', 'work', 'digit', 'skill', 'digit', 'ident', 'digit', 'citizen', 'servic', 'among', 'others.', 'workshop', 'help', 'team', 'build', 'share', 'vision', 'tackl', 'common', 'topic', 'provid', 'tool', 'identifi', 'synergi', 'opportun', 'could', 'enhanc', 'impact', 'work', 'region.']",Ingles
381,ITEM-187341,"['design', 'us', 'day', 'mif', 'develop', 'plan', 'achiev', 'exponenti', 'impact', 'ensur', 'come', 'year', 'excit', 'posit', 'history.']",Ingles
382,ITEM-19001,"['team', 'leadership', 'program', '-', 'tlp', 'goal', 'cours', 'prepar', 'particip', 'handl', 'various', 'challeng', 'face', 'team', 'leadership.', 'program', 'support', 'self-reflect', 'skill', 'develop', 'creat', 'chang', 'particip', 'intern', 'dialogu', 'interact', 'role-play', 'self-assess', 'measur', 'group', 'discuss', 'exercis', 'interact', 'lectures.', 'activ', 'enhanc', 'particip', 'develop', 'uniqu', 'leadership', 'capabilities.']",Ingles
383,ITEM-20002,"['fin', 'guidelin', 'provid', 'inform', 'session', 'idb', 'invest', 'fin', 'guidelin', 'legaci', 'cross-book', 'operations.']",Ingles
384,ITEM-21001,"['peopl', 'manag', '-day', 'hands-on', 'workshop', 'enhanc', 'effect', 'staff', 'peopl', 'manag', 'responsibilities.a', 'mandatori', 'program', 'supervisor', 'pre-requisit', 'join', 'leadership', 'programs.']",Ingles
385,ITEM-21002,"['peopl', 'manag', '-', 'idb', 'invest', '-day', 'hands-on', 'workshop', 'enhanc', 'effect', 'staff', 'peopl', 'manag', 'responsibilities.a', 'mandatori', 'program', 'supervisor', 'pre-requisit', 'join', 'leadership', 'programs.']",Ingles
386,ITEM-22001,"['brief', 'session', 'intern', 'supervisor']",Ingles
387,ITEM-22002,"['welcom', 'orient', 'session', 'intern']",Ingles
388,ITEM-22003,"['effect', 'present', 'skill', 'idb', 'intern']",Ingles
389,ITEM-22004,"['close', 'event', 'winter', 'internship', 'program', 'winter', 'intern', 'share', 'pitch', 'internship', 'experi', 'practic', 'recent', 'enhanc', 'present', 'skill', 'acquir', 'dale', 'carnegi', 'train', 'idb', 'toast', 'master', 'club']",Ingles
390,ITEM-23001,"['k&l', 'manag', 'platform', 'train', 'learn', 'coordin', 'session', 'cover:)', 'planning)', 'activ', 'management)', 'financi', 'monitoringyou', 'abl', 'perform', 'action', 'new', 'k&l', 'manag', 'platform']",Ingles
391,ITEM-24001,"['manag', 'social', 'media', 'presenc', 'train', 'abl', 'to:', '()', 'understand', 'person', 'profession', 'path', 'cross', 'affect', 'social', 'media;', '()', 'learn', 'best', 'practic', 'share', 'content', 'engag', 'social', 'media;', '()', 'familiar', 'key', 'element', 'build', 'influenti', 'smart', 'social', 'media', 'presence;', '()', 'manag', 'onlin', 'profil', 'content', 'respons', 'align', 'idb', 'policies.']",Ingles
392,ITEM-25001,"['idb', 'ethic', 'refresh', 'cours', 'cours', 'provid', 'review', 'code', 'ethic', 'profession', 'conduct.', 'end', 'cours', 'explor', 'role', 'ethic', 'work', 'refresh', 'memori', 'code', 'ethic', 'profession', 'conduct;', 'appli', 'skill', 'case', 'scenario', 'reflect', 'current', 'ethics-rel', 'issu', 'idb;', 'becom', 'familiar', 'resourc', 'avail', 'assist', 'address', 'question', 'concern', 'grievances.', 'enrol', 'take', 'cours', 'alreadi', 'complet', 'mandatori', 'core', 'ethic', 'cours', 'either', 'face-to-fac', 'workshop', 'online.']",Ingles
393,ITEM-27001,"['ite', 'share', 'servic', 'workshop', 'object', 'workshop', 'review', 'goal', 'accomplish', 'share', 'detail', 'plan', 'goal', 'ite', 'share', 'servic', 'ite', 'department.']",Ingles
394,ITEM-28001,"['code', 'conduct', 'workshop', 'workshop', 'introduc', 'code', 'conduct', 'board', 'well', 'updat', 'board', 'execut', 'director', 'inter-american', 'develop', 'bank', 'idb', 'invest', 'donor', 'committe', 'multilater', 'invest', 'fund.']",Ingles
395,ITEM-30001,"['k&l', 'manag', 'platform', 'train', 'learn', 'coordin', 'countri', 'offic', ')', 'plan', '(in', 'depth))', 'activ', 'management)', 'financi', 'monitor']",Ingles
396,ITEM-30002,"['appli', 'behavior', 'insight', 'design', 'public', 'polici', 'led', 'renown', 'group', 'scholar', 'practition', 'work', 'rapid', 'expand', 'field', 'program', 'introduc', 'cutting-edg', 'research', 'various', 'social', 'scienc', 'disciplin', 'use', 'build', 'effect', 'policies.', 'examin', 'behavior', 'insight', 'inform', 'develop', 'nontradit', 'polici', 'tool', 'impact', 'cost-effect', 'tradit', 'polici', 'tools.']",Ingles
397,ITEM-3001,"['meet', '""mi', 'learn', 'portal""', 'join', 'us', 'short', 'walk', 'featur', 'idb', 'group', 'new', '“mi', 'learning”', 'portal.', 'learn', 'explor', 'opportun', 'learn', 'enhanc', 'product', 'work', 'experience!']",Ingles
398,ITEM-35001,"['climat', 'chang', 'energy:', 'policymak', 'long', 'term', 'develop', 'harvard', 'kennedi', 'school', 'faculti', 'climat', 'chang', 'energy:', 'policymak', 'long', 'term', 'week-long', 'execut', 'program', 'conven', 'policymak', 'corpor', 'leader', 'around', 'world', 'consider:', 'fact', 'climat', 'chang', 'impacts;', 'potenti', 'polici', 'address', 'climat', 'change;', 'govern', 'might', 'choos', 'address', 'climat', 'chang', 'less', 'vigorously;', 'sub-nat', 'govern', 'non-government', 'actor', 'might', 'complement', 'action', 'nation', 'governments.']",Ingles
399,ITEM-36001,"['sap', 'time', 'attend', 'consult', 'employe', 'time', 'report', 'critic', 'function', 'idb', 'captur', 'effort', 'employe', 'spend', 'work', 'differ', 'bank', 'product', 'activities.', 'time', 'report', 'essenti', 'increas', 'cultur', 'transpar', 'account', 'cost', 'effici', 'bank.', '-minut', 'cours', 'learn', 'time', 'report', 'fundament', 'bank', 'proper', 'administr', 'well', 'enter', 'time', 'attend', 'sap', 'timesheet.']",Ingles
400,ITEM-37001,"['lead', 'success', 'programs:', 'use', 'evid', 'assess', 'effect', 'lead', 'success', 'programs:', 'use', 'evid', 'assess', 'effect', 'execut', 'program', 'help', 'answer', 'critic', 'questions.', 'challeng', 'rethink', 'program', 'goal', 'reassess', 'gather', 'evalu', 'use', 'data', 'determin', 'effectiveness.', 'curriculum', 'also', 'equip', 'tool', 'need', 'design', 'polici', 'implement', 'effect', 'programs.']",Ingles
401,ITEM-37002,"['macro-financi', 'policymak', 'emerg', 'market', 'columbia', 'univers', 'school', 'intern', 'public', 'affair', '(sipa)', 'inter-american', 'develop', 'bank', '(idb)', 'develop', 'cours', 'macro-financi', 'policymak', 'emerg', 'markets.th', 'goal', 'execut', 'train', 'program', 'help', 'world', 'practition', 'design', 'implement', 'macroeconom', 'financi', 'polici', 'cohes', 'comprehens', 'fashion', 'base', 'state-of-the-art', 'emerging-market', 'knowledge.thi', 'program', 'design', 'experienc', 'global', 'policymak', 'emerg', 'market', 'govern', 'well', 'intern', 'financi', 'institutions.', 'cover', 'macro-financi', 'analyt', 'issu', 'provid', 'quantit', 'tool', 'growth', 'vulner', 'extern', 'factor', 'intern', 'liquid', 'vulner', 'financi', 'crise', 'fiscal', 'vulner', 'sudden', 'stop', 'bank', 'stress', 'tests.']",Ingles
402,ITEM-38002,"['data', 'analyt', 'intermedi', 'workshop', 'data', 'societi', 'provid', 'comprehens', 'suit', 'conceptu', 'technic', 'data', 'scienc', 'workshop', 'execut', 'analysts.', 'client', 'learn', 'appli', 'data', 'scienc', 'method', 'real', 'world', 'situat', 'data', 'set', 'varieti', 'domain', 'improv', 'retent', 'make', 'versatil', 'leader', 'analysts.']",Ingles
403,ITEM-38003,"['public-priv', 'partnership', 'concessions:', 'design', 'implement', 'challeng', 'overal', 'global', 'experi', 'ppps', 'mix', 'review', 'suggest', 'time', 'take', 'stock', 'answer', 'follow', 'essenti', 'questions:', 'condit', 'ppps', 'prefer', 'compar', 'tradit', 'public', 'invest', 'project', 'privatization?', 'govern', 'decid', 'use', 'ppp', 'contract', 'design', 'institut', 'framework', 'ppps?we', 'address', 'issu', 'course.', 'process', 'answer', 'question', 'make', 'use', 'divers', 'rang', 'concept', 'knowledg', 'econom', 'includ', 'decision-mak', 'uncertainti', 'public', 'financ', 'contract', 'theori', 'agenc', 'theori', 'polit', 'economy.', 'studi', 'specif', 'experi', 'relat', 'ppps', 'focus', 'latin', 'american', 'caribbean', 'cases.th', 'cours', 'structur', 'base', 'book', '“the', 'econom', 'public-priv', 'partnerships:', 'basic', 'guide”', '(cambridg', 'univers', 'press', ')', 'written', 'eduardo', 'engel', 'ronald', 'fischer', 'alexand', 'galetovic.', 'student', 'receiv', 'copi', 'relev', 'public', 'begin', 'course.']",Ingles
404,ITEM-4001,"['manag', 'team', 'lead', 'peopl', 'object', 'address', 'result', 'leadership', 'assess', 'program', 'aim', 'support', 'idb', 'leader', 'develop', 'peopl', 'strengthen', 'team', 'deliv', 'result', 'strengthen', 'individu', 'self-awar', 'optim', 'team', 'effect', 'sustain', 'focus', 'results.', 'program', 'high', 'interact', 'focus', 'practic', 'experienti', 'activ', 'role', 'play', 'individu', 'reflect', 'group', 'discussions.']",Ingles
405,ITEM-4003,"['work', 'mama', 'coach', 'group', 'women', 'organiz', 'execut', 'parent', 'seek', 'answer', 'today', 'headline-inspir', 'question', 'around', 'optim', 'align', 'one', 'profession', 'person', 'aspirations.']",Ingles
406,ITEM-4005,"['negoti', '&', 'conflict', 'manag', 'program', 'level', 'negoti', '&', 'conflict', 'manag', 'level', 'spanish', 'sessiondescription:everi', 'day', 'face', 'situat', 'involv', 'negotiation.', 'abil', 'use', 'win-win', 'negoti', 'skill', 'becom', 'essenti', 'influenc', 'peopl', 'facilit', 'product', 'relationship', 'make', 'differ', 'profession', 'success.objectives:thi', '-day', 'workshop', 'exclus', 'design', 'idbg', 'staff.', 'main', 'purpos', 'train', 'particip', 'gain', 'negoti', 'skill', 'use', 'profession', 'person', 'life', 'context', 'organ', 'also', 'acquir', 'practic', 'skill', 'strateg', 'framework', 'conduct', 'negoti', 'creativ', 'efficacy.cor', 'competencies:collabor', 'teamwork', 'inclus', '|', 'communic', 'influenc', '|', 'client', 'focuselig', 'requirements:ibd', 'staff', 'technic', 'track', '(grade', ')', 'ibd', 'invest', 'staff', 'technic', 'track', '(level', 'b', 'c', 'e)', '\uf050', 'idb', 'idb', 'invest', 'dtcs**', 'strong', 'busi', 'case', 'explain', 'train', 'relev', 'necessari', 'nomine', 'current', 'work', 'requir', 'sinc', 'train', 'consult', 'handl', 'except', 'basis.tuit', 'cost:ful', 'tuition', '$', 'per', 'participant.idb', 'staff', '&', 'yp:', '$', 'dtcs', 'research', 'fellow', 'ove', 'mec', 'mif', 'exd', 'sre', 'apo', 'seconde', 'tfa', 'idb', 'invest:', '$']",Ingles
407,ITEM-4006,"['develop', 'career', 'path', 'workshop', 'learn', 'creat', 'person', 'career', 'develop', 'path.', 'understand', 'import', 'self-assess', 'explor', 'world', 'work', 'order', 'make', 'effect', 'career', 'decisions.']",Ingles
408,ITEM-4008,"['clip', 'comprehens', 'learn', 'innov', 'program', 'clip', 'provid', 'particip', '(hq', 'cofs)', 'techniqu', 'help', 'strengthen', 'core', 'compet', 'becom', 'effici', 'product', 'workplace.', 'program', 'particip', 'go', 'seri', 'discuss', 'role-play', 'hand', 'activities.th', 'program', 'offer', 'two-day', 'format', 'ashburn', 'va.elig', 'requirements:idb', 'staff', 'support', 'trackibd', 'invest', 'staff', 'busi', 'support', 'trackidb', 'idb', 'invest', 'dtcs**', 'strong', 'busi', 'case', 'explain', 'train', 'relev', 'necessari', 'nomine', 'current', 'work', 'requir', 'sinc', 'train', 'consult', 'handl', 'except', 'basis.tuit', 'cost:idb', 'staff', '&', 'yp:', '$dtcs', 'research', 'fellow', 'ove', 'mec', 'mif', 'exd', 'sre', 'apo', 'seconde', 'tfa', 'idb', 'invest:', '$•', 'tuition', 'cost', 'charg', 'organiz', 'unit', 'upon', 'particip', 'registration.\uf0a7', 'transport', 'hq', 'provid', 'participants.\uf0a7', 'hrd', 'cover', 'travel', 'expens', 'program.', 'travel', 'lodg', 'incident', 'cost', 'cof', 'staff', 'must', 'cover', 'organiz', 'unit.\uf0a7', 'maximum', 'particip', 'per', 'group.\uf0a7', 'slot', 'fill', 'first', 'come', 'first', 'serv', 'basis.\uf0a7', 'prioriti', 'given', 'staff.']",Ingles
409,ITEM-4009,"['close', '""celebrations""', 'idb', 'group', 'mentor', 'program', 'session', 'offer', 'particip', 'idb', 'group', 'mentor', 'program', 'opportun', 'particip', 'reflect', 'accomplish', 'past', 'six', 'month', 'thank', 'mentor', 'contributions.', 'award', 'also', 'given', 'session', 'outstand', 'mentor', '.']",Ingles
410,ITEM-4010,"['live', 'valu', 'work', '(lov)', 'one-day', 'hands-on', 'workshop', 'enhanc', 'collabor', 'teamwork', 'increas', 'awar', 'institut', 'valu', 'well', 'person', 'valu', 'diversity.', 'provid', 'tool', 'resourc', 'facilit', 'continu', 'engag', 'collabor', 'respect', 'manner', 'consist', 'idbg', 'core', 'values.', 'present', 'human', 'resourc', 'depart', 'offic', 'ethic', 'offic', 'ombudsperson.']",Ingles
411,ITEM-41003,"['printbid', 'train', 'canon', 'schedul', 'train', 'session', 'new', 'printbid', 'dashboard', 'canon', 'allow', 'access', 'depart', 'data', 'canon', 'printer', 'print', 'shop', 'mail', 'room.', 'minut', 'train', 'take', 'deep', 'dive', 'explor', 'self-servic', 'power', 'user', 'review', 'fleet', 'manag', 'depart', 'utilization.']",Ingles
412,ITEM-44001,"['train', 'new', 'knl', 'platform', 'train', 'knl', 'corpor', 'team', 'regard', 'new', 'platform']",Ingles
413,ITEM-46002,"['monitor', 'technic', 'cooper', 'oper', 'cours', 'allow', 'know', 'inform', 'need', 'prepar', 'progress', 'report', 'technic', 'cooper', 'oper', 'financ', 'resourc', 'administ', 'idb.', 'find', 'five', 'short', 'lesson', 'know', 'characterist', 'technic', 'cooper', 'oper', 'compon', 'result', 'matrix', 'good', 'practic', 'appli', 'enter', 'progress', 'oper', 'convergence.']",Ingles
414,ITEM-48001,"['polici', 'relat', 'idb', 'invest', 'financi', 'risk', 'manag', 'announc', 'new', 'approv', 'set', 'polici', 'relat', 'idb', 'invest', 'financi', 'risk', 'manag']",Ingles
415,ITEM-49001,"['ask', 'expert', '-', 'complet', 'submit', 'annual', 'donor', 'report', 'converg', 'someon', 'support', 'respons', 'submit', 'annual', 'donor', 'report', 'convergence?', ""don't"", 'miss', 'opportun', 'receiv', 'support', 'orp/gcm', 'expert', 'resolv', 'question', 'may', 'relat', 'donor', 'report', 'exercise.', 'coffe', 'cooki', 'served!']",Ingles
416,ITEM-50001,"['acc', 'job', 'day:', 'ai', '&', 'machin', 'learn', 'learn', 'technolog', 'imporv', 'job', 'match', 'system']",Ingles
417,ITEM-5002,"['perform', 'manag', 'careerpoint', 'perform', 'manag', 'ongo', 'process', 'communic', 'clarifi', 'job', 'respons', 'prioriti', 'perform', 'expectations.', 'help', 'ensur', 'mutual', 'understand', 'supervisor', 'employe', 'promot', 'results-bas', 'culture.', 'follow', 'good', 'manag', 'practic', 'continu', 'coach', 'feedback', 'communic', 'integr', 'success.', 'learn', 'object', 'cours', 'are:', '(i)', 'understand', 'employe', 'perform', 'manag', 'process', '(ii)', 'learn', 'use', 'careerpoint', 'system', 'perform', 'review', 'goal', 'set', '(iii)', 'use', 'feedback', 'improv', 'performance.']",Ingles
418,ITEM-53001,"['data', 'societi', 'onlin', 'offer', 'analyst', 'translat', 'in-personworkshop', 'comprehens', 'lea', 'data', 'societi', 'onlin', 'offer', 'analyst', 'translat', 'in-person', 'workshop', 'comprehens', 'learn', 'modul', 'student', 'take', 'pace.', 'student', 'watch', 'instruct', 'video', 'complet', 'practic', 'exercis', 'take', 'assess', 'earn', 'certif', 'build', 'porbolio', 'data', 'scienc', 'projects.', 'program', 'use', 'real', 'world', 'data', 'set', 'incorpor', 'data', 'clean', 'everi', 'modul', 'order', 'give', 'student', 'real', 'world', 'experi', 'execut', 'data', 'scienc', 'project', 'orbuild', 'predict', 'model', 'end-to-end.', 'student', 'learn', 'theori', 'behind', 'method', 'also', 'learn', 'algorithm', 'work', 'work', 'situat', 'appli', 'them.']",Ingles
419,ITEM-54001,"['vpc', 'strategi', 'workshop', 'take', 'stock', 'accomplish', 'extract', 'lesson', 'learn']",Ingles
420,ITEM-55001,"['live', 'valu', 'work', '(lov)', 'live', 'valu', 'work', 'program', 'design', 'foster', 'respect', 'inclus', 'work', 'environment.', 'interact', 'workshop', 'encourag', 'teamwork', 'inclus', 'provid', 'particip', 'concret', 'tip', 'work', 'respect', 'speak', 'manag', 'conflict.']",Ingles
421,ITEM-56001,"['introduct', 'ezshar', 'cours', 'understand', 'basic', 'concept', 'benefit', 'ezshar', 'new', 'idb', 'group', 'document', 'repositori', 'collabor', 'featur', 'work', 'tools.']",Ingles
422,ITEM-57001,"['ezshare:', 'step', 'step', 'cours', 'find', 'detail', 'explan', 'main', 'process', 'ezshar', 'as:', 'upload', 'check', 'check', 'see', 'version', 'histori', 'send', 'delet', 'search', 'final', 'documents.']",Ingles
423,ITEM-57003,"['lead', 'way:', 'improv', 'contract', 'award', 'registr', 'end', 'train', 'abl', 'to:-explain', 'import', 'contract', 'inform', 'regist', 'procur', 'inform', 'system', '(prism).-appli', 'differ', 'procedur', 'avail', 'procur', 'inform', 'system', '(prism).']",Ingles
424,ITEM-57005,"['invest', 'loan', 'contract', 'sovereign', 'guarante', 'oper', 'cours', 'design', 'extern', 'audienc', 'avail', 'moodle.', 'regist', 'access', 'content', 'resourc', 'pleas', 'use', 'follow', 'link:https://cursos.iadb.org/en/indes/contrato-prestamo-inversion-operaciones-garantia-soberana-financiadasth', 'course:', '""invest', 'loan', 'contract', 'sovereign', 'guarante', 'oper', 'chargeabl', 'ordinari', 'capit', 'resources""', 'includ', 'modules:', 'contract', 'overview', 'financi', 'aspect', 'loan', 'oper', 'characterist', 'project', 'applic', 'provis', 'common', 'projects.']",Ingles
425,ITEM-60001,"['comprehens', 'learn', 'innov', 'program', '(clip)', 'skill', 'success', 'cof', 'spanish', 'recommend', 'advanc', 'clip', 'alumni', 'skill', 'success', 'guid', 'particip', 'high', 'interact', 'program', 'design', 'strengthen', 'skill', 'communic', 'diplomaci', 'tact', 'build', 'consensus', 'build', 'team', 'member', 'engagement.', 'program', 'power', 'particip', 'move', 'comfort', 'zone', 'reach', 'attain', 'ambiti', 'goals.', 'cof', 'program', 'offer', 'spanish', 'english', 'via', 'video', 'confer', 'follow', 'six', 'half-day', 'modules.', '•', 'tuition', 'cost', 'charg', 'organiz', 'unit', 'upon', 'particip', 'registration.\uf0a7', 'transport', 'hq', 'provid', 'participants.\uf0a7', 'hrd', 'cover', 'travel', 'expens', 'program.', 'travel', 'lodg', 'incident', 'cost', 'cof', 'staff', 'must', 'cover', 'organiz', 'unit.\uf0a7', 'maximum', 'particip', 'per', 'group.\uf0a7', 'slot', 'fill', 'first', 'come', 'first', 'serv', 'basis.\uf0a7', 'prioriti', 'given', 'staff']",Ingles
426,ITEM-60002,"['blockchain', 'public', 'procur', 'case', 'general', 'servic', 'administr', '(gsa)', 'jose', 'arrieta']",Ingles
427,ITEM-6001,"['clip', 'skill', 'success', '-', 'comprehens', 'learn', 'innov', 'program', 'skill', 'success', 'guid', 'particip', 'high', 'interact', 'program', 'design', 'strengthen', 'skill', 'communic', 'diplomaci', 'tact', 'build', 'consensus', 'build', 'team', 'member', 'engagement.', 'program', 'power', 'particip', 'move', 'comfort', 'zone', 'reach', 'attain', 'ambiti', 'goals.build', 'greater', 'self-confidencestrengthen', 'peopl', 'skillsenh', 'communic', 'skillsreduc', 'stress', 'improv', 'attitude\uf0a7', 'collabor', 'teamwork', 'inclusion.\uf0a7', 'communic', 'influence.\uf0a7', 'innov', 'creativity.elig', 'requirements:idb', 'staff', 'support', 'trackibd', 'invest', 'staff', 'busi', 'support', 'trackidb', 'idb', 'invest', 'dtcs**', 'strong', 'busi', 'case', 'explain', 'train', 'relev', 'necessari', 'nomine', 'current', 'work', 'requir', 'sinc', 'train', 'consult', 'handl', 'except', 'basis.tuit', 'cost:idb', 'staff', '&', 'yp:', '$dtcs', 'research', 'fellow', 'ove', 'mec', 'mif', 'exd', 'sre', 'apo', 'seconde', 'tfa', 'idb', 'invest:', '$•', 'tuition', 'cost', 'charg', 'organiz', 'unit', 'upon', 'particip', 'registration.\uf0a7', 'transport', 'hq', 'provid', 'participants.\uf0a7', 'hrd', 'cover', 'travel', 'expens', 'program.', 'travel', 'lodg', 'incident', 'cost', 'cof', 'staff', 'must', 'cover', 'organiz', 'unit.\uf0a7', 'maximum', 'particip', 'per', 'group.\uf0a7', 'slot', 'fill', 'first', 'come', 'first', 'serv', 'basis.\uf0a7', 'prioriti', 'given', 'staff.']",Ingles
428,ITEM-61001,"['futur', 'power', 'systems:', 'renew', 'base', 'load', 'system', 'flexibl']",Ingles
429,ITEM-62001,"['divers', 'cafe', 'learn', 'divers', 'workplac', 'build', 'inclus', 'environment;', 'develop', 'cultur', 'compet', 'understand', 'divers', 'relat', 'conflict.']",Ingles
430,ITEM-62002,"['harvard', 'managementor', '-', 'divers', 'learn', 'divers', 'workplac', 'build', 'inclus', 'environment;', 'develop', 'cultur', 'compet', 'understand', 'divers', 'relat', 'conflict.']",Ingles
431,ITEM-64001,"['tr', 'financ', 'leadership', '-', 'program']",Ingles
432,ITEM-65001,"['financ', 'women', 'leadership', 'program']",Ingles
433,ITEM-66001,"['notif', 'test', '-', 'use']",Ingles
434,ITEM-68001,"['bbl:', 'digit', 'ident', 'featur', 'mariana', 'dahan', 'world', 'ident', 'network', 'context:•', 'extens', 'use', 'mobil', 'devic', 'develop', 'world', 'combin', 'prolifer', 'low-cost', 'biometr', 'offer', 'ubiquit', 'simpl', 'mean', 'captur', 'person', 'id', 'reach', 'far', 'peopl', 'well', 'new', 'effici', 'way', 'govern', 'busi', 'reach', 'serv', 'popul', 'lack', 'digit', 'id.•', 'advanc', 'distribut', 'secur', 'network', 'plus', 'emerg', 'artifici', 'intellig', '(ai)', 'creat', 'new', 'model', 'conceptu', 'design', 'id', 'systems.', 'distribut', 'ledger', 'technolog', '(dlt)', 'solut', 'blockchain', 'next', 'frontier', 'ident', 'access', 'management.', '•', 'market', 'consolid', 'establish', 'player', 'emerg', 'new', 'innov', 'start-up', 'alliances/consortia', 'dlt', 'blockchain', 'space', 'contribut', 'grow', '$', 'b+', 'ecosystem', '.the', 'challenges:•', 'lack', 'global', 'awar', 'understand', 'digit', 'identif', 'system', 'challeng', 'approach', 'need', 'solv', 'complex', 'issu', 'hand.•', 'fast', 'evolv', 'blockchain', 'dlt', 'ecosystem', 'still', 'unchart', 'territori', 'myriad', 'player', 'heterogen', 'conceptu', 'approach', 'qualiti', 'deliveri', 'ground.•', 'even', 'vision', 'willing', 'implement', 'comprehens', 'id', 'solut', 'nation', 'region', 'scale', 'resourc', 'scarc', 'littl', 'understand', 'various', 'fund', 'mechan', 'available.']",Ingles
